Id,SalePrice
2734,130675.6703911729
2735,134359.948894344
2736,139631.763090495
2737,126496.8698337471
2738,134238.24798279622
2739,156992.5780174861
2740,138291.36608437312
2741,149400.57561116875
2742,154971.84622003676
2743,145401.6452537882
2744,151955.382007825
2745,138905.5703278393
2746,143878.63550235535
2747,156643.55740740008
2748,123682.90877361139
2749,128715.75264398268
2750,141963.81938415338
2751,143133.67605774634
2752,202400.60453196906
2753,166667.6147444526
2754,197083.28923178307
2755,127012.15742312538
2756,99720.25838164728
2757,58644.02359597742
2758,86383.93344195269
2759,152182.1608780823
2760,118795.846994522
2761,139234.87699032808
2762,142813.30587518422
2763,195476.7125619924
2764,157074.72195986073
2765,272877.0895225413
2766,144693.17906401542
2767,88150.28993523498
2768,132651.17476449505
2769,136211.87232889928
2770,148302.97944906526
2771,116801.62968817436
2772,120678.9273733012
2773,149981.9655395139
2774,133508.7178780321
2775,117917.94615326756
2776,136494.65565049095
2777,144871.01189594358
2778,117269.61433785231
2779,127390.96626979797
2780,97597.75714996549
2781,94112.34136464457
2782,91276.83764076588
2783,104441.07349680924
2784,123707.41053559177
2785,136354.53071480693
2786,77662.67831929147
2787,117248.6380649949
2788,79784.10097852556
2789,204104.70722003237
2790,93178.80533426002
2791,114328.90841712276
2792,44772.111394055355
2793,178087.45992192204
2794,108308.87329066097
2795,116588.57461769486
2796,99662.25096586597
2797,191388.90198067794
2798,121485.33234684926
2799,105355.231175035
2800,61992.054200235216
2801,113217.27395251472
2802,134352.34614632587
2803,167597.09385985768
2804,142177.89576003153
2805,98899.49193938742
2806,80090.27688859194
2807,154218.46410562107
2808,148755.4792059749
2809,137882.76047864964
2810,135515.75071450107
2811,161712.05095727608
2812,151144.88403291669
2813,151307.51016050632
2814,147175.04450971622
2815,90969.47056628625
2816,239587.2192817348
2817,143613.88160560344
2818,129828.0098779987
2819,158205.42190946476
2820,131835.21881652734
2821,96281.51902908289
2822,202489.3811519173
2823,248417.24094127218
2824,195617.08940175874
2825,153497.6807759894
2826,130422.52759936135
2827,138168.27409237332
2828,215931.62705955826
2829,198503.11771565682
2830,223964.90963805327
2831,186959.2497211598
2832,244287.14122109974
2833,299310.70658866444
2834,210987.98119280563
2835,221698.86812083027
2836,192632.95645442174
2837,159789.36723691825
2838,150119.09570260116
2839,181869.56600322822
2840,204076.2557694707
2841,205500.3693000933
2842,216623.87847039948
2843,151046.5144249543
2844,152670.98167874312
2845,122979.94143760878
2846,208687.00725381245
2847,205417.1319138577
2848,220091.56248282496
2849,207642.80888866432
2850,275848.2394111018
2851,235252.1675254913
2852,231680.21643971404
2853,241227.33545547788
2854,143820.89592669427
2855,202966.97304367067
2856,203457.8795532668
2857,188910.38825891988
2858,208922.1613365775
2859,129974.54184400989
2860,129991.58287964677
2861,124812.39082155252
2862,190689.4664883936
2863,124914.46223139798
2864,271988.04331197304
2865,142410.97477428723
2866,137491.76957900316
2867,102124.05088981644
2868,93472.12622068332
2869,106758.63574718227
2870,125980.36460340844
2871,91042.67410851772
2872,53462.2626288828
2873,103344.20930773873
2874,139531.38912862338
2875,118623.78992570865
2876,156145.40679747783
2877,134383.48009071485
2878,175297.8603972399
2879,139587.31148551952
2880,101520.10270217074
2881,149332.51249483315
2882,169589.86699676223
2883,186899.87152536193
2884,205693.5631927034
2885,202471.36497469517
2886,208279.3996717996
2887,96581.57551882294
2888,129756.48405766561
2889,51540.838151845266
2890,85804.18394934584
2891,132349.07799142651
2892,44453.090385948795
2893,103845.822376053
2894,50968.91966545809
2895,333637.09360702574
2896,280340.2391553167
2897,201653.76602698502
2898,143603.36579589773
2899,226074.47340440814
2900,152543.59035289186
2901,223931.00785111645
2902,190515.6254535674
2903,351807.3094523275
2904,357914.9449235046
2905,94400.50710311878
2906,205776.01723094413
2907,108698.77970684275
2908,135501.0428415885
2909,142394.61385859372
2910,86875.92698208491
2911,85121.61868657703
2912,139211.47494597817
2913,79649.4380439935
2914,77784.03073451066
2915,80496.39810044388
2916,77769.18017690987
2917,162215.25995071582
2918,116642.61407460907
2919,221008.12223374317
